crash_date,traffic_control_device,weather_condition,lighting_condition,first_crash_type,trafficway_type,alignment,roadway_surface_cond,road_defect,crash_type,intersection_related_i,damage,prim_contributory_cause,num_units,most_severe_injury,injuries_total,injuries_fatal,injuries_incapacitating,injuries_non_incapacitating,injuries_reported_not_evident,injuries_no_indication,crash_hour,crash_day_of_week,crash_month,parsed_datetime,date,time
01/01/2024 02:54:00 AM,5.0,6,5,4,6,3,4,1,2,1,4,WEATHER,2,2,0.0,0.0,0.0,0.0,0.0,2.0,2,2,1,01/01/2024,2024-01-01,02:54:00
01/03/2024 06:36:00 PM,7.0,3,5,4,6,3,3,3,2,1,4,FAILING TO REDUCE SPEED TO AVOID CRASH,2,2,0.0,0.0,0.0,0.0,0.0,3.0,18,4,1,01/03/2024,2024-01-03,18:36:00
01/04/2024 09:47:00 AM,5.0,3,2,3,5,3,3,3,2,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,5,1,01/04/2024,2024-01-04,09:47:00
01/04/2024 09:15:00 AM,7.0,3,2,6,5,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,5,1,01/04/2024,2024-01-04,09:15:00
01/06/2024 11:56:00 PM,5.0,6,5,4,4,3,4,3,2,1,4,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,23,7,1,01/06/2024,2024-01-06,23:56:00
01/04/2024 11:50:00 AM,3.0,3,2,6,1,3,3,3,3,1,4,UNABLE TO DETERMINE,2,5,1.0,0.0,1.0,0.0,0.0,1.0,11,5,1,01/04/2024,2024-01-04,11:50:00
01/09/2024 06:00:00 PM,5.0,6,5,8,4,3,5,3,2,1,4,IMPROPER BACKING,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,3,1,01/09/2024,2024-01-09,18:00:00
01/11/2024 09:25:00 AM,5.0,3,2,6,12,3,3,3,3,1,3,TURNING RIGHT ON RED,2,4,1.0,0.0,0.0,1.0,0.0,1.0,9,5,1,01/11/2024,2024-01-11,09:25:00
01/11/2024 06:29:00 PM,5.0,3,5,5,5,3,3,1,2,1,4,DISREGARDING TRAFFIC SIGNALS,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,5,1,01/11/2024,2024-01-11,18:29:00
01/11/2024 11:40:00 PM,3.0,3,5,8,4,3,3,3,2,1,2,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,23,5,1,01/11/2024,2024-01-11,23:40:00
01/10/2024 07:30:00 PM,7.0,4,5,5,7,3,4,3,2,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,4,1,01/10/2024,2024-01-10,19:30:00
01/13/2024 07:12:00 PM,5.0,6,5,3,6,3,5,3,2,0,2,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,7,1,01/13/2024,2024-01-13,19:12:00
01/06/2024 10:20:00 PM,5.0,3,5,4,6,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,22,7,1,01/06/2024,2024-01-06,22:20:00
01/16/2024 12:12:00 PM,5.0,3,2,6,6,3,3,3,3,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,3,1,01/16/2024,2024-01-16,12:12:00
01/12/2024 06:53:00 AM,5.0,6,5,6,4,3,5,3,3,1,4,WEATHER,2,3,1.0,0.0,0.0,0.0,1.0,1.0,6,6,1,01/12/2024,2024-01-12,06:53:00
01/03/2024 06:40:00 PM,5.0,2,6,7,14,3,4,3,2,1,4,IMPROPER BACKING,2,2,0.0,0.0,0.0,0.0,0.0,3.0,18,4,1,01/03/2024,2024-01-03,18:40:00
01/03/2024 03:20:00 PM,5.0,3,2,6,6,3,3,3,3,1,4,FAILING TO REDUCE SPEED TO AVOID CRASH,2,2,0.0,0.0,0.0,0.0,0.0,3.0,15,4,1,01/03/2024,2024-01-03,15:20:00
01/05/2024 10:37:00 PM,5.0,6,5,6,5,3,4,3,3,1,4,IMPROPER TURNING/NO SIGNAL,2,4,1.0,0.0,0.0,1.0,0.0,1.0,22,6,1,01/05/2024,2024-01-05,22:37:00
01/18/2024 07:26:00 PM,7.0,6,5,9,5,4,5,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,5,1,01/18/2024,2024-01-18,19:26:00
01/07/2024 05:41:00 PM,5.0,4,5,6,5,3,3,1,2,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,1,1,01/07/2024,2024-01-07,17:41:00
01/21/2024 09:40:00 PM,5.0,3,5,5,5,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,21,1,1,01/21/2024,2024-01-21,21:40:00
01/22/2024 08:47:00 AM,3.0,5,2,5,10,3,5,3,2,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,4.0,8,2,1,01/22/2024,2024-01-22,08:47:00
01/23/2024 04:43:00 AM,5.0,5,6,5,5,3,4,3,3,1,4,DISREGARDING TRAFFIC SIGNALS,2,2,0.0,0.0,0.0,0.0,0.0,2.0,4,3,1,01/23/2024,2024-01-23,04:43:00
01/11/2024 06:05:00 PM,5.0,3,5,6,3,3,3,3,3,1,4,UNABLE TO DETERMINE,2,4,2.0,0.0,0.0,2.0,0.0,1.0,18,5,1,01/11/2024,2024-01-11,18:05:00
01/31/2024 12:15:00 PM,5.0,3,2,6,3,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,4,1,01/31/2024,2024-01-31,12:15:00
01/18/2024 06:02:00 PM,3.0,3,5,5,1,3,3,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,5,1,01/18/2024,2024-01-18,18:02:00
02/03/2024 08:45:00 AM,5.0,3,2,5,5,3,3,3,3,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,7,2,02/03/2024,2024-02-03,08:45:00
01/22/2024 01:05:00 PM,5.0,3,2,6,6,3,4,3,2,1,4,IMPROPER OVERTAKING/PASSING,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,2,1,01/22/2024,2024-01-22,13:05:00
02/04/2024 12:40:00 PM,7.0,3,2,5,5,3,3,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,3,1.0,0.0,0.0,0.0,1.0,1.0,12,1,2,02/04/2024,2024-02-04,12:40:00
01/24/2024 04:45:00 PM,5.0,3,2,6,6,3,1,1,2,1,2,IMPROPER TURNING/NO SIGNAL,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,4,1,01/24/2024,2024-01-24,16:45:00
01/25/2024 05:40:00 PM,5.0,5,5,5,5,3,4,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,5,1,01/25/2024,2024-01-25,17:40:00
02/09/2024 06:10:00 PM,5.0,3,2,13,5,3,3,1,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,5,1.0,0.0,1.0,0.0,0.0,1.0,18,6,2,02/09/2024,2024-02-09,18:10:00
01/28/2024 02:44:00 AM,5.0,5,5,5,3,3,4,3,3,1,4,UNABLE TO DETERMINE,2,4,1.0,0.0,0.0,1.0,0.0,1.0,2,1,1,01/28/2024,2024-01-28,02:44:00
02/10/2024 06:00:00 PM,5.0,3,5,9,6,3,3,3,3,1,4,NOT APPLICABLE,2,3,2.0,0.0,0.0,0.0,2.0,1.0,18,7,2,02/10/2024,2024-02-10,18:00:00
02/01/2024 05:08:00 PM,7.0,3,5,5,7,3,3,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,4,1.0,0.0,0.0,1.0,0.0,2.0,17,5,2,02/01/2024,2024-02-01,17:08:00
02/15/2024 12:50:00 PM,5.0,3,2,10,6,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,5,2,02/15/2024,2024-02-15,12:50:00
02/05/2024 05:45:00 PM,5.0,3,4,4,5,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,2,2,02/05/2024,2024-02-05,17:45:00
02/09/2024 09:22:00 PM,3.0,3,5,6,4,3,3,3,3,1,4,IMPROPER TURNING/NO SIGNAL,2,2,0.0,0.0,0.0,0.0,0.0,2.0,21,6,2,02/09/2024,2024-02-09,21:22:00
02/23/2024 09:30:00 PM,5.0,10,5,6,5,3,5,3,2,1,3,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,21,6,2,02/23/2024,2024-02-23,21:30:00
02/26/2024 03:34:00 PM,5.0,3,2,4,6,3,1,1,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,2,2,02/26/2024,2024-02-26,15:34:00
02/13/2024 09:38:00 AM,5.0,3,2,13,5,3,3,3,3,1,3,FAILING TO YIELD RIGHT-OF-WAY,2,5,1.0,0.0,1.0,0.0,0.0,2.0,9,3,2,02/13/2024,2024-02-13,09:38:00
02/13/2024 08:25:00 AM,5.0,3,2,3,6,3,3,3,2,1,4,IMPROPER LANE USAGE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,3,2,02/13/2024,2024-02-13,08:25:00
02/13/2024 04:00:00 PM,5.0,3,2,4,5,3,3,3,3,1,3,FOLLOWING TOO CLOSELY,2,4,1.0,0.0,0.0,1.0,0.0,2.0,16,3,2,02/13/2024,2024-02-13,16:00:00
02/14/2024 09:29:00 PM,3.0,3,5,6,5,4,3,3,2,1,4,IMPROPER TURNING/NO SIGNAL,2,2,0.0,0.0,0.0,0.0,0.0,2.0,21,4,2,02/14/2024,2024-02-14,21:29:00
02/14/2024 11:36:00 PM,5.0,3,5,5,5,3,3,1,3,1,4,UNABLE TO DETERMINE,2,4,1.0,0.0,0.0,1.0,0.0,1.0,23,4,2,02/14/2024,2024-02-14,23:36:00
02/14/2024 06:06:00 PM,5.0,3,5,6,6,3,3,3,2,1,4,IMPROPER LANE USAGE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,4,2,02/14/2024,2024-02-14,18:06:00
02/18/2024 12:45:00 AM,5.0,4,5,6,6,3,3,3,2,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,0,1,2,02/18/2024,2024-02-18,00:45:00
02/18/2024 12:37:00 AM,5.0,3,5,4,6,3,3,3,3,1,4,FAILING TO REDUCE SPEED TO AVOID CRASH,2,2,0.0,0.0,0.0,0.0,0.0,2.0,0,1,2,02/18/2024,2024-02-18,00:37:00
03/04/2024 02:40:00 PM,5.0,3,2,6,6,3,3,3,2,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,2,3,03/04/2024,2024-03-04,14:40:00
03/02/2024 09:00:00 PM,3.0,3,5,6,7,3,3,3,3,1,3,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,21,7,3,03/02/2024,2024-03-02,21:00:00
03/05/2024 01:50:00 PM,5.0,3,2,6,14,3,3,3,2,1,3,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,3,3,03/05/2024,2024-03-05,13:50:00
02/20/2024 12:30:00 PM,3.0,3,2,6,4,3,3,3,2,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,3,2,02/20/2024,2024-02-20,12:30:00
02/20/2024 03:05:00 PM,5.0,3,2,4,10,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,3,2,02/20/2024,2024-02-20,15:05:00
04/16/2024 04:45:00 PM,5.0,3,2,3,5,3,3,3,2,1,3,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,3,4,04/16/2024,2024-04-16,16:45:00
06/07/2024 10:00:00 AM,4.0,3,2,6,4,3,3,3,2,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,5.0,10,6,6,06/07/2024,2024-06-07,10:00:00
03/02/2024 08:50:00 PM,7.0,3,5,14,1,3,3,1,3,1,4,UNABLE TO DETERMINE,2,5,1.0,0.0,1.0,0.0,0.0,1.0,20,7,3,03/02/2024,2024-03-02,20:50:00
03/09/2024 09:00:00 AM,7.0,3,2,8,6,3,3,3,2,1,4,IMPROPER BACKING,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,7,3,03/09/2024,2024-03-09,09:00:00
03/09/2024 09:10:00 PM,5.0,3,5,5,3,3,3,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,4.0,21,7,3,03/09/2024,2024-03-09,21:10:00
03/14/2024 07:50:00 AM,7.0,3,2,5,10,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,5,3,03/14/2024,2024-03-14,07:50:00
03/14/2024 11:50:00 PM,5.0,3,5,5,5,3,3,3,3,1,4,UNABLE TO DETERMINE,2,4,2.0,0.0,0.0,2.0,0.0,1.0,23,5,3,03/14/2024,2024-03-14,23:50:00
02/29/2024 07:50:00 AM,5.0,3,2,6,7,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,5,2,02/29/2024,2024-02-29,07:50:00
03/05/2024 11:06:00 AM,5.0,3,2,5,3,3,3,3,2,1,4,DISREGARDING TRAFFIC SIGNALS,2,2,0.0,0.0,0.0,0.0,0.0,4.0,11,3,3,03/05/2024,2024-03-05,11:06:00
03/08/2024 08:00:00 AM,5.0,4,2,6,12,3,4,3,2,1,3,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,3.0,8,6,3,03/08/2024,2024-03-08,08:00:00
03/08/2024 12:15:00 PM,5.0,5,2,4,5,3,4,3,2,1,2,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,3.0,12,6,3,03/08/2024,2024-03-08,12:15:00
03/11/2024 08:15:00 AM,7.0,3,2,6,5,3,3,3,2,1,4,DISREGARDING STOP SIGN,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,2,3,03/11/2024,2024-03-11,08:15:00
03/11/2024 03:42:00 PM,3.0,3,2,6,5,3,3,3,3,1,4,IMPROPER TURNING/NO SIGNAL,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,2,3,03/11/2024,2024-03-11,15:42:00
03/12/2024 12:30:00 AM,5.0,3,5,3,5,3,3,3,2,1,4,IMPROPER TURNING/NO SIGNAL,2,2,0.0,0.0,0.0,0.0,0.0,3.0,0,3,3,03/12/2024,2024-03-12,00:30:00
02/15/2024 01:59:00 AM,5.0,3,5,5,5,3,3,3,3,1,4,DISREGARDING OTHER TRAFFIC SIGNS,2,4,2.0,0.0,0.0,2.0,0.0,2.0,1,5,2,02/15/2024,2024-02-15,01:59:00
03/15/2024 02:00:00 PM,5.0,3,2,6,5,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,6,3,03/15/2024,2024-03-15,14:00:00
03/15/2024 03:10:00 PM,5.0,3,2,6,6,3,3,3,2,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,6,3,03/15/2024,2024-03-15,15:10:00
03/18/2024 07:50:00 AM,5.0,3,2,6,1,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,2,3,03/18/2024,2024-03-18,07:50:00
03/31/2024 03:00:00 AM,5.0,3,6,5,4,3,4,1,2,1,3,DISREGARDING TRAFFIC SIGNALS,2,2,0.0,0.0,0.0,0.0,0.0,2.0,3,1,3,03/31/2024,2024-03-31,03:00:00
03/30/2024 09:15:00 PM,7.0,3,5,6,4,3,3,1,3,1,4,IMPROPER TURNING/NO SIGNAL,2,2,0.0,0.0,0.0,0.0,0.0,5.0,21,7,3,03/30/2024,2024-03-30,21:15:00
04/08/2024 11:30:00 AM,5.0,3,2,4,5,3,3,3,2,1,4,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,2,4,04/08/2024,2024-04-08,11:30:00
03/26/2024 06:55:00 AM,5.0,5,2,6,7,3,4,3,2,1,3,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,6,3,3,03/26/2024,2024-03-26,06:55:00
04/09/2024 06:00:00 PM,5.0,3,2,4,5,3,3,3,2,1,4,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,3.0,18,3,4,04/09/2024,2024-04-09,18:00:00
04/12/2024 02:50:00 PM,5.0,3,2,6,7,3,3,3,2,1,3,IMPROPER TURNING/NO SIGNAL,2,2,0.0,0.0,0.0,0.0,0.0,5.0,14,6,4,04/12/2024,2024-04-12,14:50:00
04/10/2024 10:40:00 PM,3.0,3,5,4,6,3,3,3,2,1,3,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,22,4,4,04/10/2024,2024-04-10,22:40:00
03/30/2024 04:10:00 PM,5.0,3,2,6,3,3,3,3,3,1,4,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,2,0.0,0.0,0.0,0.0,0.0,3.0,16,7,3,03/30/2024,2024-03-30,16:10:00
02/10/2024 08:42:00 PM,5.0,3,3,6,5,3,3,3,2,1,2,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,7,2,02/10/2024,2024-02-10,20:42:00
04/02/2024 09:45:00 PM,3.0,5,5,6,4,3,4,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,21,3,4,04/02/2024,2024-04-02,21:45:00
04/19/2024 09:19:00 AM,5.0,3,2,6,4,3,3,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,6,4,04/19/2024,2024-04-19,09:19:00
04/08/2024 04:40:00 PM,5.0,3,2,6,5,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,3.0,16,2,4,04/08/2024,2024-04-08,16:40:00
04/09/2024 09:50:00 PM,1.0,3,2,5,2,3,1,1,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,21,3,4,04/09/2024,2024-04-09,21:50:00
04/09/2024 02:50:00 PM,5.0,3,2,6,7,3,3,3,2,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,3,4,04/09/2024,2024-04-09,14:50:00
04/24/2024 09:12:00 AM,7.0,3,2,11,7,3,3,1,2,1,4,IMPROPER OVERTAKING/PASSING,2,2,0.0,0.0,0.0,0.0,0.0,1.0,9,4,4,04/24/2024,2024-04-24,09:12:00
04/10/2024 03:05:00 PM,5.0,3,2,4,1,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,4.0,15,4,4,04/10/2024,2024-04-10,15:05:00
04/11/2024 08:00:00 AM,5.0,5,2,6,3,3,4,1,2,1,4,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,2,0.0,0.0,0.0,0.0,0.0,3.0,8,5,4,04/11/2024,2024-04-11,08:00:00
04/12/2024 10:45:00 PM,3.0,3,5,3,6,3,3,3,2,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,3.0,22,6,4,04/12/2024,2024-04-12,22:45:00
04/12/2024 01:00:00 PM,5.0,3,2,13,7,3,3,3,3,1,2,NOT APPLICABLE,2,3,1.0,0.0,0.0,0.0,1.0,1.0,13,6,4,04/12/2024,2024-04-12,13:00:00
04/12/2024 05:39:00 AM,5.0,5,5,5,10,3,4,1,2,1,4,DISREGARDING TRAFFIC SIGNALS,2,2,0.0,0.0,0.0,0.0,0.0,2.0,5,6,4,04/12/2024,2024-04-12,05:39:00
04/29/2024 08:50:00 PM,5.0,3,5,6,6,3,3,1,3,1,4,IMPROPER TURNING/NO SIGNAL,2,4,2.0,0.0,0.0,2.0,0.0,1.0,20,2,4,04/29/2024,2024-04-29,20:50:00
04/16/2024 07:53:00 PM,5.0,3,5,3,5,3,4,3,2,1,4,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,3,4,04/16/2024,2024-04-16,19:53:00
04/16/2024 08:21:00 PM,5.0,4,5,6,5,3,4,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,5,2.0,0.0,1.0,1.0,0.0,0.0,20,3,4,04/16/2024,2024-04-16,20:21:00
04/17/2024 08:25:00 AM,3.0,4,2,5,5,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,4,4,04/17/2024,2024-04-17,08:25:00
04/17/2024 09:30:00 AM,5.0,3,2,3,6,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,4,4,04/17/2024,2024-04-17,09:30:00
04/18/2024 07:52:00 PM,3.0,5,3,6,6,3,4,3,2,1,3,IMPROPER OVERTAKING/PASSING,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,5,4,04/18/2024,2024-04-18,19:52:00
04/19/2024 02:30:00 PM,5.0,3,2,11,5,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,1.0,14,6,4,04/19/2024,2024-04-19,14:30:00
04/19/2024 06:30:00 PM,5.0,3,2,3,1,3,3,3,2,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,6,4,04/19/2024,2024-04-19,18:30:00
05/02/2024 09:00:00 AM,7.0,3,2,6,7,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,5,5,05/02/2024,2024-05-02,09:00:00
05/06/2024 06:56:00 PM,5.0,3,2,5,5,3,3,3,3,1,4,NOT APPLICABLE,2,2,0.0,0.0,0.0,0.0,0.0,3.0,18,2,5,05/06/2024,2024-05-06,18:56:00
05/06/2024 03:35:00 AM,5.0,3,5,6,5,3,3,1,3,1,4,DISREGARDING TRAFFIC SIGNALS,2,4,1.0,0.0,0.0,1.0,0.0,1.0,3,2,5,05/06/2024,2024-05-06,03:35:00
04/25/2024 08:15:00 AM,7.0,3,2,5,6,3,3,1,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,5.0,8,5,4,04/25/2024,2024-04-25,08:15:00
05/04/2024 10:52:00 AM,5.0,3,5,4,5,3,3,3,2,1,4,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,10,7,5,05/04/2024,2024-05-04,10:52:00
05/11/2024 03:25:00 PM,5.0,3,2,6,5,3,3,1,3,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,3.0,15,7,5,05/11/2024,2024-05-11,15:25:00
05/13/2024 11:18:00 AM,5.0,3,2,5,5,3,3,3,3,1,4,DISREGARDING TRAFFIC SIGNALS,2,3,2.0,0.0,0.0,0.0,2.0,0.0,11,2,5,05/13/2024,2024-05-13,11:18:00
05/12/2024 11:52:00 PM,3.0,3,5,4,5,3,3,1,2,1,4,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,23,1,5,05/12/2024,2024-05-12,23:52:00
05/14/2024 11:48:00 AM,7.0,3,2,5,5,3,3,3,2,1,3,DISREGARDING STOP SIGN,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,3,5,05/14/2024,2024-05-14,11:48:00
05/01/2024 09:31:00 PM,5.0,3,5,6,3,3,3,1,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,3,1.0,0.0,0.0,0.0,1.0,2.0,21,4,5,05/01/2024,2024-05-01,21:31:00
05/14/2024 08:20:00 PM,5.0,3,4,3,5,3,3,1,2,1,4,IMPROPER LANE USAGE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,3,5,05/14/2024,2024-05-14,20:20:00
05/03/2024 05:40:00 PM,7.0,3,2,5,6,4,3,1,3,1,4,UNABLE TO DETERMINE,2,3,2.0,0.0,0.0,0.0,2.0,2.0,17,6,5,05/03/2024,2024-05-03,17:40:00
05/18/2024 10:45:00 AM,5.0,3,2,6,7,3,3,3,2,1,4,IMPROPER TURNING/NO SIGNAL,2,2,0.0,0.0,0.0,0.0,0.0,2.0,10,7,5,05/18/2024,2024-05-18,10:45:00
05/05/2024 02:49:00 PM,7.0,3,2,11,5,3,3,3,3,1,4,FAILING TO REDUCE SPEED TO AVOID CRASH,2,5,1.0,0.0,1.0,0.0,0.0,0.0,14,1,5,05/05/2024,2024-05-05,14:49:00
05/20/2024 07:30:00 AM,7.0,3,2,5,4,3,3,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,2,5,05/20/2024,2024-05-20,07:30:00
05/21/2024 08:38:00 AM,5.0,3,2,3,6,3,3,1,2,1,4,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,2,0.0,0.0,0.0,0.0,0.0,3.0,8,3,5,05/21/2024,2024-05-21,08:38:00
05/21/2024 05:53:00 PM,5.0,3,2,6,5,3,3,3,2,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,3,5,05/21/2024,2024-05-21,17:53:00
05/10/2024 07:30:00 AM,5.0,3,2,6,5,3,3,3,3,1,4,UNABLE TO DETERMINE,2,4,1.0,0.0,0.0,1.0,0.0,1.0,7,6,5,05/10/2024,2024-05-10,07:30:00
05/11/2024 12:30:00 PM,7.0,3,2,5,6,3,3,3,2,1,4,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,7,5,05/11/2024,2024-05-11,12:30:00
05/12/2024 09:46:00 AM,5.0,3,2,6,5,3,3,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,1,5,05/12/2024,2024-05-12,09:46:00
05/12/2024 11:55:00 PM,5.0,3,5,6,6,3,3,7,2,1,3,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,23,1,5,05/12/2024,2024-05-12,23:55:00
05/28/2024 04:50:00 PM,5.0,3,2,4,7,3,3,3,2,1,2,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,3,5,05/28/2024,2024-05-28,16:50:00
05/29/2024 11:30:00 AM,7.0,3,2,4,5,3,3,1,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,4,5,05/29/2024,2024-05-29,11:30:00
